"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"167","@MarcSesslerNFL In the Eagles Defense they have been pulling starters in the Third quarter in half those weeks ...… https://t.co/SafvUBzSEa",FALSE,0,"MarcSesslerNFL",2017-11-30 23:48:11,TRUE,"936251826902482944","936381372570140673","24478346","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dukeaholliac",0,FALSE,FALSE,NA,NA
"168","Larvitar<U+2640> Bite/Crunch (IV: 60% - CP: 304 - L: 13) until 05:16:33pm https://t.co/pkn8iNibFK",FALSE,0,NA,2017-11-30 23:48:10,FALSE,NA,"936381371404169216",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Golden</a>","PGANCOGolden",0,FALSE,FALSE,NA,NA
"169","@BrunoMars When are you coming back to Denver????? Seeing last night’s show made me impatient! I’m so scared you’re… https://t.co/Xu4NA6e0Ha",FALSE,0,"BrunoMars",2017-11-30 23:48:08,TRUE,"936309597450752000","936381364026228736","100220864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandy05078398",0,FALSE,FALSE,NA,NA
"170","RT @denverpost: In-N-Out is really, truly coming to Colorado https://t.co/n0zkJSePAZ",FALSE,0,NA,2017-11-30 23:48:02,FALSE,NA,"936381335245004800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","em_erickson7",163,TRUE,FALSE,NA,NA
"171","I’m as giddy as a nun in a cucumber patch! Finally something from home coming to Colorado. https://t.co/nbFNUb3GdC",FALSE,0,NA,2017-11-30 23:47:52,FALSE,NA,"936381295088713728",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JayRalston777",0,FALSE,FALSE,NA,NA
"172","This is Not a Test: In-N-Out Burger is in Contract in Colorado https://t.co/Wv1WqriDOi https://t.co/QINCz739mQ",FALSE,0,NA,2017-11-30 23:47:41,FALSE,NA,"936381247563038720",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","urbanexpertskco",0,FALSE,FALSE,NA,NA
"173","RT @BasketArgentina: Otro gran juego para Daniel Amigo en la victoria de Denver Pioneers 88-78 ante Wyoming por la NCAA: 22 puntos, 10 rebo…",FALSE,0,NA,2017-11-30 23:47:35,FALSE,NA,"936381223047491584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_jordan9",2,TRUE,FALSE,NA,NA
"174","Coffee with the Principal will be held at Starbucks at 2990 Speer Blvd, Denver, on December 1 at 8 am.",FALSE,3,NA,2017-11-30 23:47:32,FALSE,NA,"936381209331974144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoreFromMorey",0,FALSE,FALSE,NA,NA
"175","Eli Manning to Denver",FALSE,6,NA,2017-11-30 23:47:22,FALSE,NA,"936381167418429440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w_96_anthony",1,FALSE,FALSE,NA,NA
"176","Who has plans to hit the slopes in CO this winter? Don't buy brand new apparel that'll sit in your closet all year.… https://t.co/6ASfBnzIHC",FALSE,3,NA,2017-11-30 23:47:17,TRUE,NA,"936381149449822213",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mythreadventure",1,FALSE,FALSE,NA,NA
"177","#DENVER #Colorado https://t.co/PgfRtNo3r0",FALSE,0,NA,2017-11-30 23:47:01,FALSE,NA,"936381082412384256",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","denverdoings",0,FALSE,FALSE,NA,NA
"178","RT @BigGreenSteve: Smoking chicken wings on the Egg tonight. As John Denver liked to sing, “Hey, it’s good to be back home again.”",FALSE,0,NA,2017-11-30 23:46:58,FALSE,NA,"936381069749837825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wilkey_richard",1,TRUE,FALSE,NA,NA
"179","John Denver does Christmas music right.",FALSE,3,NA,2017-11-30 23:46:58,FALSE,NA,"936381069586247680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faylynmay",0,FALSE,FALSE,NA,NA
"180","<U+30D4><U+30EB><U+30D3><U+30F3><U+30B5><U+30F3>",FALSE,0,NA,2017-11-30 23:46:56,FALSE,NA,"936381060966785024",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","denver_bot",0,FALSE,FALSE,NA,NA
"181","@FedupWithSwamp Weeks, even months at a time of clear skies in the Denver area. Then a couple days of spraying. And… https://t.co/okXgLHIzQA",FALSE,0,"FedupWithSwamp",2017-11-30 23:46:55,TRUE,"936281803366764549","936381056264970240","881483948341243905","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eclectictalk",0,FALSE,FALSE,NA,NA
"182","RT @InfoManu: 2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febrero vs Hou…",FALSE,0,NA,2017-11-30 23:46:54,FALSE,NA,"936381052993581056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gauyo",15,TRUE,FALSE,NA,NA
"183","RT @denverpost: In-N-Out is really, truly coming to Colorado https://t.co/n0zkJSePAZ",FALSE,0,NA,2017-11-30 23:46:51,FALSE,NA,"936381037478682624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisarand77",163,TRUE,FALSE,NA,NA
"184","RT @BroncoTalk: #Broncos safety Darian Stewart fined $24,309 for hit on #Raiders receiver Amari Cooper. https://t.co/GckQxEOmgp",FALSE,0,NA,2017-11-30 23:46:43,FALSE,NA,"936381006927368192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dimitry7688",2,TRUE,FALSE,NA,NA
"185","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:46:42,FALSE,NA,"936381000682299393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rising_lazarus",61,TRUE,FALSE,NA,NA
"186","RT @CoreyHutchins: ""I just think it's a sign of how unstable it is for people who are trying to grow their lives or have children or buy a…",FALSE,0,NA,2017-11-30 23:46:36,FALSE,NA,"936380978276298752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rhonmhon8",1,TRUE,FALSE,NA,NA
"187","Amazing that this is happening FOUR YEARS after marijuana legalization.
https://t.co/NNOJTpNPGr",FALSE,1,NA,2017-11-30 23:46:18,FALSE,NA,"936380900438188033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattHolohan",0,FALSE,FALSE,NA,NA
"188","Denver – Recruiting Manager – ITS https://t.co/WiUR7AFWol <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>#IT #job #hiring  <ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><U+200D><ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>https://t.co/c106g4YbfD<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>",FALSE,0,NA,2017-11-30 23:46:07,FALSE,NA,"936380854778998784",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ITJobs_CO",0,FALSE,FALSE,NA,NA
"189","""I just think it's a sign of how unstable it is for people who are trying to grow their lives or have children or b… https://t.co/bn5CA3UlkS",FALSE,2,NA,2017-11-30 23:46:06,TRUE,NA,"936380852069572608",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CoreyHutchins",1,FALSE,FALSE,NA,NA
"190","Current Conditions : 50.0F, Partly Cloudy - 4:43 PM MST Nov. 30 https://t.co/YtOU3g8oBk #cowx",FALSE,0,NA,2017-11-30 23:46:05,FALSE,NA,"936380846919110656",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","denver_weather",0,FALSE,FALSE,NA,NA
"191","RT @Ladbrokes: Even Rock 'N' Roll star Noel Gallagher loves a bit of @ArsenalFanTV <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/ttTaBwuct3",FALSE,0,NA,2017-11-30 23:46:05,FALSE,NA,"936380844414922752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denver_dsouza",187,TRUE,FALSE,NA,NA
"192","<ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>Old-school #Broncos babies<ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BC><ed><U+00BF><U+0088> #denver #vintage #freerangemama https://t.co/YzqgidzOYQ https://t.co/WxHqgallnA",FALSE,0,NA,2017-11-30 23:46:03,FALSE,NA,"936380836701712385",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LindsayJStewart",0,FALSE,FALSE,NA,NA
"193","New tip - Chicago Bulls @ Denver Nuggets https://t.co/kcuC8T9rvr #tipstrr",FALSE,0,NA,2017-11-30 23:46:01,FALSE,NA,"936380829810376704",NA,"<a href=""http://www.tipstrrengine.com/"" rel=""nofollow"">Tipstrr</a>","ipickuwinners",0,FALSE,FALSE,NA,NA
"194","Lake Placid exists?! We’re #4 in Denver and CRUSHIN’ it!  https://t.co/SYg9Tucoo8 #Colorado #soulmouth #denvermusic… https://t.co/gz6q2WDHV4",FALSE,0,NA,2017-11-30 23:46:01,TRUE,NA,"936380829390876672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovelornregal",0,FALSE,FALSE,NA,NA
"195","Our Holiday Giving Tree in our Littleton, Englewood and Denver branches supports the seniors at Life Care Center... https://t.co/gzSu0cWNzn",FALSE,0,NA,2017-11-30 23:46:00,FALSE,NA,"936380826203426821",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","COCreditUnion",0,FALSE,FALSE,NA,NA
"196","RT @BitchestheCat: New study finds CBS Denver should shut their blasphemous mouths. https://t.co/oSdPmid0mv",FALSE,0,NA,2017-11-30 23:46:00,FALSE,NA,"936380824814940160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milohagie",194,TRUE,FALSE,NA,NA
"197","RT @9NEWS: Landmark Denver restaurant is shutting down https://t.co/Dxk0guMflO https://t.co/jNgZt7Vm4f",FALSE,0,NA,2017-11-30 23:45:55,FALSE,NA,"936380806259462144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSALYERS259",1,TRUE,FALSE,NA,NA
"198","RT @VisitArvada: Where does DIA rank for airline service? https://t.co/HBS1pEHJxY via @denbizjournal",FALSE,0,NA,2017-11-30 23:45:51,FALSE,NA,"936380788404350982",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSALYERS259",1,TRUE,FALSE,NA,NA
"199","@Natediz702 @ColemanJM73 @JonRothstein So what? Vegas is so awesome you moved to Denver? There’s nothing good about… https://t.co/v5ubudqB6W",FALSE,0,"Natediz702",2017-11-30 23:45:43,TRUE,"936379264026529792","936380751838187520","3162981558","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mar1ne0811",0,FALSE,FALSE,NA,NA
"200","https://t.co/UdRbZFXmYU HFF announces $62.677M financing for 2 Denver-area apartment communities",FALSE,0,NA,2017-11-30 23:45:39,FALSE,NA,"936380736910823425",NA,"<a href=""http://www.pressreleasepoint.com/"" rel=""nofollow"">PressReleasePoint.Com</a>","prpnews",0,FALSE,FALSE,NA,NA
"201","Otro gran juego para Daniel Amigo en la victoria de Denver Pioneers 88-78 ante Wyoming por la NCAA: 22 puntos, 10 r… https://t.co/bkb17mfyW2",FALSE,29,NA,2017-11-30 23:45:37,TRUE,NA,"936380728862035969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BasketArgentina",2,FALSE,FALSE,NA,NA
"202","Beer + juliahulia = <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: megandvm @ Denver, Colorado https://t.co/a2Ic1GkjJe",FALSE,1,NA,2017-11-30 23:45:35,FALSE,NA,"936380720775401473",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OrlandoUnicorn",0,FALSE,FALSE,"-104.984","39.7392"
"203","Even In-N-Out can’t afford to live in Denver. Prices for everything are ridiculous here. https://t.co/rmh2ro0bdb",FALSE,0,NA,2017-11-30 23:45:31,FALSE,NA,"936380701615603713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beoutraged",0,FALSE,FALSE,NA,NA
"204","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:45:21,FALSE,NA,"936380661023297536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelly_medes",61,TRUE,FALSE,NA,NA
"205","Chicago to Denver, Colorado (and vice versa) for only $78 roundtrip with United. https://t.co/coh43zDLe6",FALSE,0,NA,2017-11-30 23:45:20,FALSE,NA,"936380659475668992",NA,"<a href=""http://toplocalnow.com/us/aurora"" rel=""nofollow"">Aurora Now</a>","TopAuroraNow",0,FALSE,FALSE,NA,NA
"206","@DreKirkSWAG After your pro bowl type day you had in denver, no reason you shouldn't make it, dre https://t.co/hKhpA8lwF3",FALSE,0,"DreKirkSWAG",2017-11-30 23:45:18,FALSE,"936370076290306049","936380650394914817","463448942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmcclean",0,FALSE,FALSE,NA,NA
"207","""Now up for negotiation: ProComp, Denver’s teacher pay-for-performance system"" via @ChalkbeatCO https://t.co/qnryAJTLWy",FALSE,0,NA,2017-11-30 23:45:17,FALSE,NA,"936380645168861184",NA,"<a href=""https://twitter.com/RockyMntnPols"" rel=""nofollow"">Rocky Mountain Pols Tweeter</a>","rockymntnpols",0,FALSE,FALSE,NA,NA
"208","The Sun <ed><U+00A0><U+00BC><ed><U+00BC><U+009E>  #dabbington #propane #butane #denver #colorado #wax #shatter #concentrates #marijuana… https://t.co/QhDty3PuGH",FALSE,1,NA,2017-11-30 23:45:11,FALSE,NA,"936380619118055424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dabbingtonCO",1,FALSE,FALSE,NA,NA
"209","In-n-Out is coming to Colorado! Production facility and distribution center will be built in Colorado Springs.  Res… https://t.co/T5hSF0GzEG",FALSE,0,NA,2017-11-30 23:45:05,TRUE,NA,"936380593952165888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ColoCommercial",0,FALSE,FALSE,NA,NA
"210","Denver credit union continues marijuana banking crusade with new lawsuit, strategy https://t.co/wabT2iCHOH #cannabis",FALSE,0,NA,2017-11-30 23:45:01,FALSE,NA,"936380579431534595",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheDailyOrganic",0,FALSE,FALSE,NA,NA
"211","if anyone wants to donate to the “i lost every key to my car and have to tow it to denver to get a new one” fund my venmo is @coolitbaker",FALSE,3,NA,2017-11-30 23:44:59,FALSE,NA,"936380569889280000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coolitbaker",0,FALSE,FALSE,NA,NA
"212","I'm at Epic Brewing Denver in Denver, CO https://t.co/Vr2GsIOZcN",FALSE,0,NA,2017-11-30 23:44:52,FALSE,NA,"936380539631792128",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","jmpakele",0,FALSE,FALSE,"-104.98139352","39.76320957"
"213","Retiring? Got a million dollars? How long will it last in Denver? https://t.co/4LIwxt2qLk via @denbizjournal",FALSE,0,NA,2017-11-30 23:44:50,FALSE,NA,"936380532618805249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisitArvada",0,FALSE,FALSE,NA,NA
"214","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:44:43,FALSE,NA,"936380501824217089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CESclan2016",61,TRUE,FALSE,NA,NA
"215","#Broncos safety Darian Stewart fined $24,309 for hit on #Raiders receiver Amari Cooper. https://t.co/GckQxEOmgp",FALSE,0,NA,2017-11-30 23:44:40,FALSE,NA,"936380488125530112",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BroncoTalk",2,FALSE,FALSE,NA,NA
"216","The alien’s tentacles <ed><U+00A0><U+00BE><ed><U+00B6><U+0091> #streetguytravels #projectdenverstreet #denver #streetsofdenver #street… https://t.co/nZmisCaQa7",FALSE,0,NA,2017-11-30 23:44:38,FALSE,NA,"936380482400464896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ShellZero",0,FALSE,FALSE,"-104.993","39.7459"
"217","RT @CoachBullen: Lady Lions beat Andrews 65-33 in  Denver City Tourney- Lauren Catherman breaks TC scoring record with 41pt, great team eff…",FALSE,0,NA,2017-11-30 23:44:28,FALSE,NA,"936380439434055680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","betty_catherman",15,TRUE,FALSE,NA,NA
"218","RT @denvernewsnow: Social media can amplify the negative impacts of bullying https://t.co/EA553bcQE0 #denver https://t.co/lSfUEtizAi",FALSE,0,NA,2017-11-30 23:44:27,FALSE,NA,"936380434367287297",NA,"<a href=""https://blogwebpedia.com"" rel=""nofollow"">Akansha Shukla</a>","Getmystartup",1,TRUE,FALSE,NA,NA
"219","Feel something shaking near Salida? It's an #earthquake https://t.co/5HLwP8Xdjs Were you wondering what was going on?",FALSE,3,NA,2017-11-30 23:44:26,FALSE,NA,"936380428918951936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karenleightv",1,FALSE,FALSE,NA,NA
"220","Another nice wave cloud over the #Esri office in Denver. #GIS  #meteorology https://t.co/xai9nM1FX8",FALSE,4,NA,2017-11-30 23:44:25,FALSE,NA,"936380426788200448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josephkerski",1,FALSE,FALSE,NA,NA
"221","RT @angelitovilla77: Why tf don’t they build and In N Out burger in Denver? Why would you build one in fucking Colorado Springs. Tf",FALSE,0,NA,2017-11-30 23:44:20,FALSE,NA,"936380406181511170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tallbitch6_2",21,TRUE,FALSE,NA,NA
"222","Denver Nuggets - Chicago Bulls, en directo https://t.co/Ow9C95XnHK",FALSE,0,NA,2017-11-30 23:44:14,FALSE,NA,"936380381770797056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SportBarAlaquas",0,FALSE,FALSE,NA,NA
"223","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:44:13,FALSE,NA,"936380375227621377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaDawgs625",61,TRUE,FALSE,NA,NA
"224","Social media can amplify the negative impacts of bullying https://t.co/EA553bcQE0 #denver https://t.co/lSfUEtizAi",FALSE,0,NA,2017-11-30 23:44:07,FALSE,NA,"936380352896970752",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","denvernewsnow",1,FALSE,FALSE,NA,NA
"225","@tomaxwell just landed in denver. Hit me with the best coffee shops to visit! https://t.co/0PSTe4KkJJ",FALSE,0,"tomaxwell",2017-11-30 23:44:07,FALSE,NA,"936380350133043201","16476401","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsinghdreams",0,FALSE,FALSE,NA,NA
"226","1977 MGB Roadster $1500 - https://t.co/Uh9X1ROgH0 https://t.co/OobHBDzG2h",FALSE,0,NA,2017-11-30 23:44:03,FALSE,NA,"936380334563778560",NA,"<a href=""http://gearheadshirts.com"" rel=""nofollow"">petrolbangers</a>","PetrolBangers",0,FALSE,FALSE,NA,NA
"227","Where does DIA rank for airline service? https://t.co/HBS1pEHJxY via @denbizjournal",FALSE,0,NA,2017-11-30 23:43:59,FALSE,NA,"936380316830253056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisitArvada",1,FALSE,FALSE,NA,NA
"228","Flareon<U+2642> Ember/Fire Blast (IV: 36% - CP: 1496 - L: 20) until 05:10:26pm https://t.co/GQBgO7scBK",FALSE,0,NA,2017-11-30 23:43:55,FALSE,NA,"936380302720688129",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver Aurora SE</a>","PGANDenverAuror",0,FALSE,FALSE,NA,NA
"229","RT @InfoManu: 2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febrero vs Hou…",FALSE,0,NA,2017-11-30 23:43:47,FALSE,NA,"936380268851728386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcelomartino5",15,TRUE,FALSE,NA,NA
"230","RT @AFSpaceCC: Honored to visit today with my friend, retired JASDF Lt Gen Toshimichi Nagaiwa &amp; Japan Consul-General in Denver, Hiroto Hira…",FALSE,0,NA,2017-11-30 23:43:41,FALSE,NA,"936380242955993090",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AFSpace",19,TRUE,FALSE,NA,NA
"231","60-year-old woman acquitted at Colorado trial for marijuana charges. (via The Cannabist) https://t.co/Kbe9eoaJdk",FALSE,0,NA,2017-11-30 23:43:30,FALSE,NA,"936380197582049281",NA,"<a href=""http://toplocalnow.com/us/denver"" rel=""nofollow"">Denver Now</a>","DenverCP",0,FALSE,FALSE,NA,NA
"232","Did you feel it? 3.6-magnitude earthquake shakes central Colorado Thursday afternoon https://t.co/YidaAo0A1K",FALSE,0,NA,2017-11-30 23:43:30,FALSE,NA,"936380196445409280",NA,"<a href=""http://toplocalnow.com/us/denver"" rel=""nofollow"">Denver Now</a>","DenverCP",0,FALSE,FALSE,NA,NA
"233","#Congratulations to CLE Denver student, Ryan Lynn Nunn. She was recently recognized as a member of @SALHONORS Natio… https://t.co/IO0kYvJpvZ",FALSE,3,NA,2017-11-30 23:43:30,TRUE,NA,"936380194524459009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExperienceCLE",0,FALSE,FALSE,NA,NA
"234","@INFOKING_101 Or Denver",FALSE,0,"INFOKING_101",2017-11-30 23:43:28,FALSE,"936380078119890944","936380187167612930","1149364332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CobieWayne93",0,FALSE,FALSE,NA,NA
"235","RT @colo_politics: ""Now the rich will get assistance, Fa la la la la la, la la la la. Trolling Trump, we’re the resistance, Fa la la la la,…",FALSE,0,NA,2017-11-30 23:43:27,FALSE,NA,"936380182859980800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraChapin",4,TRUE,FALSE,NA,NA
"236","Fine evening for a fetch #rubygram #rubyredrocket<ed><U+00A0><U+00BD><ed><U+00BA><U+0080> @ City Park, Denver https://t.co/3LduR8MJ51",FALSE,0,NA,2017-11-30 23:43:25,FALSE,NA,"936380177013022720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mangosalsa_",0,FALSE,FALSE,"-104.950556","39.747222"
"237","Denver Nuggets - Chicago Bulls, en directo https://t.co/KMasXxLegE",FALSE,0,NA,2017-11-30 23:43:20,FALSE,NA,"936380154166824961",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Fanaticos_TUBE",0,FALSE,FALSE,NA,NA
"238","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:43:07,FALSE,NA,"936380100492144640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Oh_Maine",61,TRUE,FALSE,NA,NA
"239","RT @PsychologyDoc: I'm Not Racist...

Wish this could go viral... https://t.co/z3ZguApWIg",FALSE,0,NA,2017-11-30 23:43:05,FALSE,NA,"936380090937757696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clayton_denver",37137,TRUE,FALSE,NA,NA
"240","2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febr… https://t.co/gxm5xP9gyT",FALSE,105,NA,2017-11-30 23:42:59,TRUE,NA,"936380066690424832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfoManu",15,FALSE,FALSE,NA,NA
"241","@BradCochi @GoldenHSDemons @HF_Athletics @HF_Basketball @BoCoPreps All of them are really good players but I think… https://t.co/QEkYf7HvcT",FALSE,0,"BradCochi",2017-11-30 23:42:53,TRUE,"936284992157528064","936380042325647361","409594512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TateHedge",0,FALSE,FALSE,NA,NA
"242","RT @magicgiant: Back in Denver for a hot minute and staying @AloftHotels while here. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> for supporting artists and making us feel at home <U+2764><U+FE0F>…",FALSE,0,NA,2017-11-30 23:42:53,FALSE,NA,"936380038924025856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CodySummers2140",6,TRUE,FALSE,NA,NA
"243","@skimagonline We just launched as an adventure apparel rental service in Denver, CO with hopes of making skiing mor… https://t.co/buiwJKzJuj",FALSE,0,"skimagonline",2017-11-30 23:42:51,TRUE,NA,"936380033865695239","57720206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mythreadventure",0,FALSE,FALSE,NA,NA
"244","We are matching all pounds purchased for the Buy, Match, Give! We love  Denver Animal Shelter and believe in what t… https://t.co/auOY2vYXi6",FALSE,0,NA,2017-11-30 23:42:46,TRUE,NA,"936380012210671617",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PetWantsDenver",0,FALSE,FALSE,NA,NA
